B1,B2,B3,S1.UV,S1.violet,S1.blue,S1.green,S1.yellow,S1.red,S2,S3,S4,S5,S6,S7,S8,S9,S10,H1,H2,H3,H4,H5,u,s,m,l,u.r,s.r,m.r,l.r,x,y,z,h.theta,h.phi,r.vec,r.max,r.achieved,Type,Species,Exp,SpeciesType
4510.5204363668,11.2481806393,28.9656498192,0.1498119611,0.1638557103,0.1937090244,0.5153613333,0.3302769404,0.1496754728,7.2892191751,0.5407527256,0.4392705874,1763.3131280524,24.9918840258,-0.2307804402,2.2218601236,-0.2459688191,0.9759978017,549,593,500,1.5357570207,506,0.1210645651,0.1519816839,0.5047003853,0.2222533657,-0.1289354349,-0.0980183161,0.2547003853,-0.0277466343,0.043032441,0.2245649942,-0.1289354349,1.3814657203,-0.513449672,0.2624987123,0.5089731783,0.5157417395,Diffus,HELBAR,IR2,HELBAR_Diffus
7889.6715769196,19.6749914636,51.5003111687,0.1543158376,0.1686022084,0.1426530549,0.5253525916,0.407769108,0.1864598007,8.2197462182,0.5487750341,0.7477494431,3054.1612279304,45.2348730638,-0.2432238861,2.2991050922,-0.3217888515,1.7191545524,567,606,615,1.3198009566,518,0.1213574445,0.1059923251,0.4684404397,0.3042097906,-0.1286425555,-0.1440076749,0.2184404397,0.0542097906,0.1213829121,0.1862090627,-0.1286425555,0.9931121256,-0.5246446029,0.256820041,0.4458443643,0.5760306994,Diffus,HELBAR,MAX,HELBAR_Diffus
2494.4066834634,6.2204655448,15.5229411364,0.1748491143,0.1888617656,0.2763870395,0.4517778523,0.2364557635,0.1055515547,6.8341349844,0.5319295119,0.2286674472,847.0348625632,13.2515576809,-0.1987596296,2.1303160648,0.3147707086,0.4871339362,528,581,580,-1.2544074732,481,0.1414129708,0.2348552379,0.4763399173,0.1473918739,-0.1085870292,-0.0151447621,0.2263399173,-0.1026081261,-0.0535601533,0.2016784233,-0.1085870292,1.8303764998,-0.4798172296,0.2352318417,0.5415744484,0.4343481166,Diffus,HELBAR,MIN,HELBAR_Diffus
5.5278265601,0.0137851036,0.2058250945,0,0,0,0,0.2285410323,1,Inf,1,0.0143921693,5.5278265601,0.2058250945,-0.6045235911,14.9309791076,NA,0.2148891794,636,644,647,0,618,0,6.57693050939273E-06,0.0130899444,0.9869034787,-0.25,-0.2499934231,-0.2369100556,0.7369034787,0.6043484595,-0.339669408,-0.25,-0.5120417156,-0.346098996,0.7369615779,0.7369615779,1,Diffus,HELJAM,a50,HELJAM_Diffus
2047.0144922519,5.1047742949,10.0716309202,0.1550333636,0.1773304388,0.1791669985,0.3867157518,0.2750282863,0.2865299706,6.5527226612,0.3992736492,0.1293542913,586.0521559069,8.5346162408,-0.1208545473,1.6718890489,-0.6523078818,0.216266023,550,581,653,1.0219058705,518,0.1505464088,0.1498961106,0.4185710704,0.2809864103,-0.0994535912,-0.1001038894,0.1685710704,0.0309864103,0.0802760861,0.1436344661,-0.0994535912,1.061152247,-0.5436596262,0.1922657709,0.4801655858,0.4004155578,Diffus,HELJAM,IR1,HELJAM_Diffus
2071.2161201805,5.1651274817,10.1064839976,0.1520787779,0.1738000819,0.1878568698,0.3805349442,0.2586508224,0.287268022,Inf,0.3936783052,0.1311907221,590.2587097239,10.1064839976,-0.110529837,1.9566765841,-0.6644500847,0.2566978139,541,569,494,1.0367801586,306,0.154643822,0.1559274704,0.4143336053,0.2750951024,-0.095356178,-0.0940725296,0.1643336053,0.0250951024,0.0729749731,0.14058861,-0.095356178,1.092011365,-0.5418864025,0.1848872755,0.4847280987,0.3814247121,Diffus,HELJAM,IR2,HELJAM_Diffus
5529.6272437486,13.7895941241,25.9157406129,0.2213944527,0.2435369923,0.1637248651,0.3707940155,0.2777709898,0.2509632773,3.7572691293,0.3844926142,0.3380159811,1105.940447215,19.0182467893,-0.117695875,1.3791737899,-0.5680280147,0.4661827817,560,593,602,0.8994461712,519,0.191820604,0.1381341921,0.3963089899,0.273736214,-0.058179396,-0.1118658079,0.1463089899,0.023736214,0.0830389404,0.1346145957,-0.058179396,1.018068794,-0.3524760728,0.1685271406,0.3766279075,0.4474632316,Diffus,HELJAM,MAX,HELJAM_Diffus
1552.4758602378,3.8715108734,7.0694168052,0.1701647139,0.1939924983,0.1935589566,0.3692671484,0.2660814166,0.2745210341,9.8812529551,0.3831281999,0.0804008007,381.9358049673,6.3539795183,-0.1082299154,1.6412144318,-0.579883003,0.1319549545,551,581,498,1.0437152685,300,0.165879696,0.1620694869,0.3952342969,0.2768165203,-0.084120304,-0.0879305131,0.1452342969,0.0268165203,0.0702679204,0.1243032155,-0.084120304,1.0562865992,-0.5323815799,0.1657259653,0.4711844598,0.3517220525,Diffus,HELJAM,MIN,HELJAM_Diffus
1105.2266697623,2.7561762338,73.6965623058,0.9776512583,0.9776512583,0,0,0,0.0223487417,Inf,0.9767062677,3.3351916488,1080.8085287541,73.6965623058,-0.6725971365,26.7386974031,-1,89.178680279,300,300,313,-1.5479406818,699,0.9976827873,0,6.01084708000982E-06,0.0023112019,0.7476827873,-0.25,-0.2499939892,-0.2476887981,0.0014153163,-0.000812883,0.7476827873,-0.5213435354,1.5686133918,0.7476845687,0.7476845687,1,Diffus,HELSTR,a50,HELSTR_Diffus
5820.5008022109,14.514964594,32.0815958923,0.2200450889,0.2418983576,0.1270761676,0.4217271151,0.3565054751,0.2387971607,6.8122625003,0.4549989986,0.3825144158,1437.9574180831,27.3722066269,-0.1564268765,1.8857921733,-0.5484756313,0.7213426915,571,606,622,0.9185450108,531,0.1832557743,0.0945772845,0.4003128627,0.3218540785,-0.0667442257,-0.1554227155,0.1503128627,0.0718540785,0.1391780439,0.1358332195,-0.0667442257,0.7732362631,-0.3306032795,0.2056112426,0.3307290731,0.6216908621,Diffus,HELSTR,IR1,HELSTR_Diffus
4549.1760566478,11.3445786949,23.895551453,0.2154693303,0.2352721511,0.1324419343,0.4169510908,0.3279311709,0.2425923728,6.1755822625,0.4368993367,0.284254318,1149.7060129699,20.026191377,-0.1330201432,1.7652653232,-0.6173457839,0.5017842905,564,594,617,0.9350061178,519,0.1857209696,0.1015833835,0.4133407761,0.2993548709,-0.0642790304,-0.1484166165,0.1633407761,0.0493548709,0.1211098075,0.1505229864,-0.0642790304,0.8932607757,-0.321192885,0.2036088128,0.3429683576,0.5936664661,Diffus,HELSTR,IR2,HELSTR_Diffus
9587.1501076664,23.9081050066,48.3999313191,0.2759026324,0.2989483387,0.1250976724,0.3755882678,0.3382695467,0.2308026799,6.174521769,0.4213056828,0.5598449064,1604.9913880372,40.5612786866,-0.1332108558,1.6965492947,-0.4323888873,0.949804481,577,618,337,0.5730291601,531,0.2199310167,0.0954442846,0.3545372848,0.3300874139,-0.0300689833,-0.1545557154,0.1045372848,0.0800874139,0.1436889846,0.1002475435,-0.0300689833,0.6091607259,-0.169967796,0.1777645578,0.2875412232,0.6182228617,Diffus,HELSTR,MAX,HELSTR_Diffus
3555.0777057806,8.8655304384,17.1520306065,0.2453217812,0.2674287819,0.1385476798,0.3909644816,0.3134369545,0.2328353909,6.4498033321,0.4125330927,0.195454824,713.3434243829,14.4927199696,-0.1355998997,1.6347267736,-0.6561456555,0.3195152338,568,606,339,0.8318947888,518,0.2060838382,0.1040680023,0.3897566267,0.3000915328,-0.0439161618,-0.1459319977,0.1397566267,0.0500915328,0.1200394069,0.1327075798,-0.0439161618,0.8354782085,-0.2406627054,0.1842536029,0.3156497646,0.5837279909,Diffus,HELSTR,MIN,HELSTR_Diffus
12099.0905815248,30.1722957145,50.8326262822,0.1661144854,0.1832070384,0.1941487073,0.3719268861,0.2761402163,0.2756528798,3.8781325214,0.3883154185,0.3721605153,3109.6970397191,37.7251251845,-0.1359137846,1.2503233278,-0.5493051348,0.4653209739,553,593,491,1.0389660626,493,0.1537801488,0.168793026,0.3802572919,0.2971695333,-0.0962198512,-0.081206974,0.1302572919,0.0471695333,0.0786142344,0.1041398669,-0.0962198512,0.9241724046,-0.6354036576,0.1621220821,0.4212282603,0.3848794048,Diffus,HEMLUD,a50,HEMLUD_Diffus
6044.5392313677,15.0736639186,26.3362193929,0.2104798703,0.2353578468,0.1657404706,0.3726949995,0.3017176647,0.259270993,4.0483007273,0.3959227731,0.1867998702,1303.2719206058,19.8307196371,-0.1341711609,1.3155872218,-0.5417582823,0.2457515223,568,607,512,0.8854640098,518,0.1927102669,0.1289465471,0.3654830299,0.3128601561,-0.0572897331,-0.1210534529,0.1154830299,0.0628601561,0.1126236247,0.102233271,-0.0572897331,0.7370763944,-0.3602144049,0.1625356455,0.3356691643,0.4842138115,Diffus,HEMLUD,IR1,HEMLUD_Diffus
7225.3425176568,18.0183105178,31.2935843578,0.2112511311,0.2366891012,0.1815140987,0.3742595413,0.2932555662,0.241263283,5.1803864801,0.3928246644,0.248129556,1446.1616054439,25.2528025594,-0.0787109072,1.4015077903,-0.4380952348,0.3477555058,564,618,357,1.0234777039,506,0.2050636036,0.1414400145,0.3631443789,0.290352003,-0.0449363964,-0.1085599855,0.1131443789,0.040352003,0.0911895971,0.1041203211,-0.0449363964,0.8515078661,-0.3139313999,0.1455192895,0.3351126309,0.4342399422,Diffus,HEMLUD,IR2,HEMLUD_Diffus
5851.8254582636,14.5930809433,25.7222976435,0.1937580034,0.2185516182,0.167070176,0.3732630879,0.3086803195,0.2741678733,3.9610526926,0.4006176416,0.1704732069,1386.3251602142,19.2284941928,-0.1336122167,1.3176445925,-0.543900718,0.2246230993,571,618,648,0.8833582922,518,0.1837933164,0.1299419088,0.3612604491,0.3250043257,-0.0662066836,-0.1200580912,0.1112604491,0.0750043257,0.1194508473,0.0946019296,-0.0662066836,0.6698276596,-0.4098891062,0.1661365551,0.3459503511,0.4802323647,Diffus,HEMLUD,MAX,HEMLUD_Diffus
5426.1431658295,13.5315290918,22.770930179,0.1216230044,0.1395292439,0.2178494716,0.3814192375,0.2819770013,0.2874135136,Inf,0.3971616682,0.1525452258,1647.9653056021,22.770930179,-0.1800879979,1.6828053965,-0.5476978448,0.2567039292,543,594,469,1.1563179802,304,0.1313018551,0.1881217456,0.3795501618,0.3010262375,-0.1186981449,-0.0618782544,0.1295501618,0.0510262375,0.0691395987,0.0954425653,-0.1186981449,0.9438746265,-0.7889666475,0.167268697,0.3522984649,0.4747925797,Diffus,HEMLUD,MIN,HEMLUD_Diffus
3993.4085026998,9.958624695,27.169122596,0.1182728887,0.1331214217,0.2334858526,0.4477137335,0.2375009134,0.2103930557,19.0483870796,0.5106030892,0.3494697431,1517.7219504045,25.7428011714,-0.1668661469,2.5849755322,-0.6476280592,0.9033707351,521,544,572,1.4411798911,493,0.1131154957,0.1868046168,0.4808716227,0.2192082648,-0.1368845043,-0.0631953832,0.2308716227,-0.0307917352,0.0198431008,0.1964803544,-0.1368845043,1.4701448024,-0.606118521,0.2402824293,0.4388415449,0.5475380171,Diffus,LESNUN,a50,LESNUN_Diffus
3182.3282441746,7.9359806588,20.9681337249,0.2127945312,0.2300547319,0.1397417583,0.4851505679,0.3050222432,0.1697948705,8.4755140433,0.4946369454,0.3101791714,945.4160911404,18.4941677073,-0.1746603398,2.3304199572,-0.5427515786,0.7228477314,544,581,589,1.3190680518,518,0.1663958171,0.1063730961,0.5087794375,0.2184516493,-0.0836041829,-0.1436269039,0.2587794375,-0.0315483507,0.0686338167,0.2449185003,-0.0836041829,1.2975732017,-0.3175684128,0.267741166,0.4660358866,0.5745076157,Diffus,LESNUN,IR1,LESNUN_Diffus
2377.1875202417,5.9281484295,17.7937706377,0.1356472547,0.1527368523,0.1660596571,0.5300386359,0.3033283195,0.1770368649,Inf,0.5515284131,0.2661742417,1014.4287332119,17.7937706377,-0.1811032913,3.0015730627,-0.5012529029,0.7989414337,539,569,503,1.4145860309,506,0.1261704567,0.1215938781,0.541619632,0.2106160332,-0.1238295433,-0.1284061219,0.291619632,-0.0393839668,0.0545147139,0.265528974,-0.1238295433,1.3683040077,-0.4285126908,0.2980121573,0.5802140758,0.5136244874,Diffus,LESNUN,IR2,LESNUN_Diffus
3012.5307420815,7.5125454915,21.6844347393,0.1567395974,0.1724958701,0.1344784344,0.5269782765,0.3437491218,0.1894035706,9.3120566129,0.5380211688,0.3213821843,1190.5499044805,19.3557939631,-0.2041039677,2.5764627961,-0.5609357708,0.8280292412,549,581,514,1.3157822861,518,0.1238828382,0.1011817153,0.5342692161,0.2406662304,-0.1261171618,-0.1488182847,0.2842692161,-0.0093337696,0.0854164723,0.2569238854,-0.1261171618,1.2498335297,-0.4359199755,0.2986827667,0.5017575079,0.5952731388,Diffus,LESNUN,MAX,LESNUN_Diffus
4453.3479722969,11.105605916,28.0525284321,0.16047998,0.1759118239,0.2269272176,0.4135800905,0.2217332334,0.2084053617,8.3734429579,0.4730191837,0.345168132,1344.8072864772,24.7023499484,-0.1545941021,2.2243135706,-0.6675067288,0.7677621601,519,544,568,1.4059129595,493,0.1428159265,0.1862868097,0.4548379669,0.2160592968,-0.1071840735,-0.0637131903,0.2048379669,-0.0339407032,0.0182318505,0.1793681806,-0.1071840735,1.469499384,-0.5363665916,0.2097469194,0.4892212821,0.4287362938,Diffus,LESNUN,MIN,LESNUN_Diffus
276.4260387007,0.6893417424,1.0809391924,0.1723555296,0.1903154177,0.2516929136,0.3170747919,0.2462579701,0.2670051965,28.4832159412,0.2975139553,0.0451474925,49.6787238833,1.0429891521,-0.0432512118,1.513021899,0.2052604628,0.0683091448,501,344,332,1.1703266581,368,0.1763472007,0.2193918344,0.3090377526,0.2952232123,-0.0736527993,-0.0306081656,0.0590377526,0.0452232123,0.0464370456,0.0365787959,-0.0736527993,0.6672002666,-0.8944738694,0.0944412111,0.3205621918,0.2946111972,Diffus,METTYR,a50,METTYR_Diffus
8984.6351750218,22.4055740025,54.4683967676,0.1460198387,0.1548849535,0.1568725606,0.4782348841,0.3018065139,0.2270959369,11.7163179428,0.5016175778,0.6499612204,3417.3493693033,49.8194620909,-0.2123720864,2.2235298272,-0.7352409956,1.44520816,540,581,597,1.2293087599,494,0.1098650045,0.1283458362,0.5035636215,0.2582255378,-0.1401349955,-0.1216541638,0.2535636215,0.0082255378,0.0795347493,0.2193996315,-0.1401349955,1.2230197397,-0.5407737539,0.2722127691,0.4856259638,0.5605399821,Diffus,METTYR,IR1,METTYR_Diffus
6848.6762556398,17.0789931562,41.4715632612,0.1385573597,0.1464783559,0.1833781556,0.4530678374,0.2677584307,0.233463104,12.3317334634,0.4892369872,0.4932569443,2514.0683779242,38.1085678329,-0.1926717411,2.2313123194,-0.7271147273,1.1006102964,529,569,490,1.2597417641,493,0.1043545658,0.1555082496,0.4930039881,0.2471331965,-0.1456454342,-0.0944917504,0.2430039881,-0.0028668035,0.0561085919,0.2062512147,-0.1456454342,1.3051840296,-0.5981279209,0.2586509813,0.4439737208,0.5825817368,Diffus,METTYR,IR2,METTYR_Diffus
7463.7397594219,18.6128173552,45.8134645265,0.13235966,0.1407404931,0.1491289805,0.4853303899,0.309483225,0.2413688218,12.5767702586,0.506910043,0.563051422,3032.3858440508,42.170759477,-0.2106587962,2.2656838388,-0.7734454865,1.2756965072,541,581,598,1.1953214375,494,0.1011474253,0.1211282653,0.5107892672,0.2669350421,-0.1488525747,-0.1288717347,0.2607892672,0.0169350421,0.089288051,0.2239814565,-0.1488525747,1.1914625925,-0.5530660966,0.2833674962,0.4759197092,0.5954102987,Diffus,METTYR,MAX,METTYR_Diffus
2009.1163548424,5.010265224,10.5090687735,0.0767492609,0.09009025,0.2442117369,0.4177958354,0.2732234152,0.2703835456,11.0654731109,0.4464005392,0.0874737682,773.1474434372,9.559351697,-0.1920999746,1.9079532259,-0.5409197868,0.1668958582,519,300,678,1.3314742854,481,0.0705784079,0.2144285569,0.4312577139,0.2837353213,-0.1794215921,-0.0355714431,0.1812577139,0.0337353213,0.0424415521,0.1288177257,-0.1794215921,1.252526961,-0.9235140717,0.2249164279,0.313390971,0.7176863684,Diffus,METTYR,MIN,METTYR_Diffus
8921.3841051537,22.2478406612,43.3439866147,0.2249369049,0.2390141862,0.2086758526,0.3966257003,0.2529676868,0.1774075194,5.3370053963,0.4259350861,0.4997290351,1771.0020073721,35.2225808082,-0.1556719989,1.5831909867,-0.263054159,0.7911665042,539,581,488,1.4657142399,493,0.1899418122,0.1805923442,0.4134665502,0.2159992935,-0.0600581878,-0.0694076558,0.1634665502,-0.0340007065,0.0216822398,0.1521486832,-0.0600581878,1.4292425103,-0.3725376064,0.1650040219,0.5943293287,0.2776306233,Diffus,PETIOL,a50,PETIOL_Diffus
5746.3442664364,14.3300355771,32.6997713703,0.2325467481,0.2460858424,0.1430676005,0.4564417997,0.3500145922,0.1757643678,8.1519198075,0.475742681,0.4106551005,1393.0875315169,28.6884743823,-0.1987466385,2.0019820766,-0.1685032031,0.8221241509,563,606,515,1.2403151077,519,0.1909384428,0.1132131052,0.4235652563,0.2722831958,-0.0590615572,-0.1367868948,0.1735652563,0.0222831958,0.0974101388,0.1632123407,-0.0590615572,1.0327104383,-0.3012752747,0.1990358532,0.3637699603,0.5471475792,Diffus,PETIOL,IR1,PETIOL_Diffus
5055.3876997186,12.6069518696,28.4401673324,0.2395094626,0.2519567757,0.1655192011,0.4571189269,0.3154677688,0.1454575239,7.3921651369,0.4732192561,0.3923430512,1182.5122407093,24.5928280474,-0.1947642385,1.9507354594,0.0058972985,0.7653575023,553,594,604,1.4496565389,518,0.1932684549,0.1352192127,0.44264046,0.2288718724,-0.0567315451,-0.1147807873,0.19264046,-0.0211281276,0.0573503074,0.1842684333,-0.0567315451,1.2690666959,-0.2859117727,0.2011526323,0.4381234807,0.4591231494,Diffus,PETIOL,IR2,PETIOL_Diffus
5481.7256674253,13.6701388215,31.1555703968,0.220105529,0.2342017859,0.1362051358,0.4555207003,0.3641601632,0.1961466965,8.0810006282,0.4805402557,0.3900489186,1421.8835782429,27.3001604259,-0.2066647452,1.9970653394,-0.2809336469,0.7789531761,567,607,518,1.152022052,519,0.1823220046,0.106662108,0.4152293508,0.2957865366,-0.0676779954,-0.143337892,0.1652293508,0.0457865366,0.115814587,0.1513244069,-0.0676779954,0.9175498312,-0.341262679,0.2022187077,0.3526958309,0.573351568,Diffus,PETIOL,MAX,PETIOL_Diffus
5103.7824192594,12.7276369558,22.7790860351,0.2226581793,0.2377432365,0.2223662582,0.3667832127,0.235899292,0.1957601176,4.4684527534,0.397070062,0.2462023136,879.7470431509,17.681329095,-0.1332572332,1.3892075298,-0.2627757008,0.3420261078,530,381,482,1.4247238924,493,0.1934471788,0.19754538,0.3863874809,0.2226199603,-0.0565528212,-0.05245462,0.1363874809,-0.0273800397,0.0153549818,0.1246663273,-0.0565528212,1.4482449236,-0.4230461974,0.1377522784,0.6089540515,0.2262112849,Diffus,PETIOL,MIN,PETIOL_Diffus
2137.2624985799,5.3298316673,9.1020543658,0.2389538756,0.263026402,0.2580399423,0.3129926826,0.2059307799,0.1979277336,3.6709258349,0.1691769895,0.1479628633,219.0212124878,6.6225560661,-0.0738144167,1.2425450708,-0.1283083567,0.1838505265,300,343,587,-1.4927922936,481,0.1919332003,0.2344859501,0.3431217666,0.2304590831,-0.0580667997,-0.0155140499,0.0931217666,-0.0195409169,-0.0024659424,0.078240835,-0.0580667997,1.6023032292,-0.6382235958,0.0974651854,0.4196252671,0.232267199,Diffus,RHAMIC,a50,RHAMIC_Diffus
6501.7239185541,16.213775358,30.0306361729,0.1612315269,0.1809710664,0.1871684811,0.3920674521,0.2999885075,0.2672871067,3.5371778956,0.4085087997,0.2464886596,1761.7837220649,21.5406373492,-0.1531551995,1.3285392744,-0.4663313436,0.3274698649,559,594,624,1.0898284036,507,0.1394911931,0.1600120418,0.3967953192,0.3037014459,-0.1105088069,-0.0899879582,0.1467953192,0.0537014459,0.0879914304,0.1166291851,-0.1105088069,0.9244503361,-0.647583133,0.1831858483,0.4144145917,0.4420352275,Diffus,RHAMIC,IR1,RHAMIC_Diffus
5835.2875254917,14.5518392157,28.9337031193,0.1466253113,0.1637912587,0.1826183409,0.4192273199,0.3028876865,0.25951976,4.3851848882,0.4339177149,0.2497832755,1827.0516810129,22.3356453733,-0.1759049538,1.5349018803,-0.5402500481,0.3833928193,551,593,614,1.1564705018,506,0.1229494611,0.1544630239,0.4291629889,0.2934245261,-0.1270505389,-0.0955369761,0.1791629889,0.0434245261,0.0850961936,0.1451118978,-0.1270505389,1.0404236362,-0.6468543951,0.2108095455,0.4148143473,0.5082021557,Diffus,RHAMIC,IR2,RHAMIC_Diffus
8482.676751273,21.1538073598,46.0718771734,0.1585041411,0.1746505349,0.150925538,0.4440155202,0.3476227062,0.2543764635,5.0638171639,0.4651891917,0.4588593147,2757.2419193115,36.9736266477,-0.1920668607,1.7478473742,-0.5218593652,0.8020160483,563,594,620,1.0964409925,518,0.1260866116,0.1241638601,0.4323469251,0.3174026032,-0.1239133884,-0.1258361399,0.1823469251,0.0674026032,0.1183340798,0.1495981223,-0.1239133884,0.9015592529,-0.5761209378,0.2274578652,0.4518929645,0.5033445596,Diffus,RHAMIC,MAX,RHAMIC_Diffus
3605.7024962527,8.9917767986,16.3057370579,0.1945549891,0.2118993611,0.2092942651,0.3719476522,0.2452661803,0.2322942082,3.9856733561,0.3892674622,0.1755976808,784.7452849622,12.2146499062,-0.1317220082,1.3584245005,-0.5726976918,0.2385361918,526,300,601,1.2073907892,493,0.1571501148,0.1826922292,0.4024167795,0.2577408765,-0.0928498852,-0.0673077708,0.1524167795,0.0077408765,0.0459577229,0.1288350159,-0.0928498852,1.2281495518,-0.5963513368,0.1653229409,0.4451350171,0.3713995407,Diffus,RHAMIC,MIN,RHAMIC_Diffus
219.452640444,0.5472634425,9.4308092078,0.7381608353,0.7500860628,0.0148419128,0.0454105105,0.0654750477,0.2040960216,Inf,0.7121768441,0.3724110732,159.8882776263,9.4308092078,-0.4779813125,17.2326679902,-1,6.4176363803,300,300,314,-1.2957488945,371,0.6477106261,0.0018004335,0.0445469917,0.3059419488,0.3977106261,-0.2481995665,-0.2054530083,0.0559419488,0.1862478805,-0.0773038828,0.3977106261,-0.3934206009,1.101535839,0.4459124414,0.4491470791,0.9927982661,Diffus,SCHALB,a50,SCHALB_Diffus
7876.5085632893,19.6421659932,36.4989272576,0.2115582232,0.227248614,0.1860509568,0.4007279776,0.2846250611,0.2095873165,4.8160812411,0.4179103844,0.3549652937,1723.5081907964,28.9203741912,-0.1607304631,1.472361765,-0.3919146692,0.5226373263,551,594,614,1.2283587614,494,0.1841417615,0.1559583776,0.3999751141,0.2599247468,-0.0658582385,-0.0940416224,0.1499751141,0.0099247468,0.0636661387,0.1357882268,-0.0658582385,1.1323667446,-0.4137817422,0.163795993,0.4354348341,0.3761664896,Diffus,SCHALB,IR1,SCHALB_Diffus
6874.7145497232,17.1439265579,32.7582891209,0.1963155819,0.2107213336,0.2095759726,0.3988284369,0.2633233263,0.2032920456,5.0717402209,0.4240709096,0.2949973035,1595.6616682511,26.299305085,-0.1548298717,1.5340304332,-0.3453216401,0.4525348413,538,582,603,1.3637026208,493,0.1708707135,0.1800014591,0.4087255317,0.2404022957,-0.0791292865,-0.0699985409,0.1587255317,-0.0095977043,0.0369878074,0.1403774222,-0.0791292865,1.3131636371,-0.4990622266,0.1653340937,0.5223543047,0.316517146,Diffus,SCHALB,IR2,SCHALB_Diffus
7441.386823869,18.5570743737,35.8707681582,0.1919979288,0.2076494271,0.1759815663,0.4165029932,0.3051859165,0.223632879,5.1806282394,0.4332792973,0.3392235525,1918.1841354227,28.9467491974,-0.1665439658,1.559876768,-0.4444800871,0.5291469387,556,594,619,1.1818141286,506,0.1697678134,0.144353624,0.4073109486,0.2785676141,-0.0802321866,-0.105646376,0.1573109486,0.0285676141,0.082188948,0.1384870962,-0.0802321866,1.0351867331,-0.4622182192,0.1799191562,0.4257579931,0.4225855042,Diffus,SCHALB,MAX,SCHALB_Diffus
2983.5069033988,7.4401668414,11.3760772355,0.2149849774,0.2329916415,0.2239552048,0.3249804234,0.2262953443,0.243720544,3.2234739936,0.3459912587,0.1011773571,445.5501621755,7.8469415086,-0.0965634958,1.0546727884,-0.4632230022,0.1067090054,525,369,345,1.0869986319,481,0.1943023673,0.204406246,0.3443329844,0.2569584023,-0.0556976327,-0.045593754,0.0943329844,0.0069584023,0.032181492,0.0803631525,-0.0556976327,1.1899013542,-0.5717237807,0.102937413,0.4620367513,0.2227905306,Diffus,SCHALB,MIN,SCHALB_Diffus
91.2843745708,0.2276418318,1.8806672009,0.1124954935,0.1124954935,0.2187334198,0.3918568545,0.2963231439,0.2873975653,Inf,0.1124954935,0.2025797089,35.5813931512,1.8806672009,-0.0600076622,8.2615184814,-1,1.6736160092,300,300,305,1.132171459,493,0.0174877846,0.1915933253,0.4037114938,0.3872073964,-0.2325122154,-0.0584066747,0.1537114938,0.1372073964,0.1197886652,0.0808301773,-0.2325122154,0.5935938201,-1.0147096776,0.2737604285,0.2943505871,0.9300488618,Diffus,UROBEN,a50,UROBEN_Diffus
2361.9428789084,5.8901318676,15.0726998764,0.1601541094,0.1787538679,0.1722333532,0.457122929,0.2794127675,0.218133257,5.4683703016,0.4701475448,0.2277312719,777.7462341155,12.3163576674,-0.1595485233,2.0910156078,-0.5424441802,0.4761896439,540,569,581,1.2878466352,518,0.1332807736,0.1403893766,0.4957895788,0.230540271,-0.1167192264,-0.1096106234,0.2457895788,-0.019459729,0.0552059228,0.2194327387,-0.1167192264,1.3243267251,-0.4762383171,0.254601254,0.5453284386,0.4668769057,Diffus,UROBEN,IR1,UROBEN_Diffus
2024.5524486967,5.0487592237,13.9655412701,0.1305696357,0.1455105266,0.1810926692,0.4787026588,0.267589319,0.2180660673,6.9808237138,0.5067039745,0.2105933527,787.8218109827,11.9649834788,-0.1948186687,2.3698859361,-0.6021701213,0.4990822249,536,557,503,1.3301274887,506,0.1097272015,0.1470488675,0.5210388538,0.2221850772,-0.1402727985,-0.1029511325,0.2710388538,-0.0278149228,0.0460113438,0.2378861937,-0.1402727985,1.3797380681,-0.5247856466,0.2799702536,0.4989745992,0.561091194,Diffus,UROBEN,IR2,UROBEN_Diffus
4042.724964073,10.0816083892,25.5537891446,0.1859796646,0.20334223,0.1584930513,0.4643670409,0.2956219543,0.1985149534,6.1275964919,0.4761917189,0.3662185244,1235.2467734075,21.3835097899,-0.1680054553,2.121041501,-0.5121086974,0.7767646886,545,569,587,1.2932040367,518,0.1480130358,0.1281756542,0.4937588732,0.2300524368,-0.1019869642,-0.1218243458,0.2437588732,-0.0199475632,0.0623865335,0.2224874914,-0.1019869642,1.2974124048,-0.4156546396,0.2525749478,0.5183178824,0.4872973833,Diffus,UROBEN,MAX,UROBEN_Diffus
2047.9801785478,5.1071824901,11.8320058052,0.1959731394,0.2139076997,0.2057525763,0.396710375,0.2199743283,0.2098559954,5.3145498853,0.4311203599,0.1639180875,491.9022910466,9.6056637705,-0.130624316,1.8808146741,-0.5483120817,0.3082995443,527,556,570,1.3219886946,494,0.1637428687,0.1768724359,0.4473421401,0.2120425553,-0.0862571313,-0.0731275641,0.1973421401,-0.0379574447,0.0215372117,0.178816447,-0.0862571313,1.4509305892,-0.446639284,0.1996984374,0.5787881954,0.3450285251,Diffus,UROBEN,MIN,UROBEN_Diffus
